#Country,Source Type,Date Time,Latitude,Longitude,Depth,Yield,Name,
FRA,Underground,11/27/1982 17:02:00,-21.83,-138.88,,5,PROCRIS,Mururoa
SOV,Underground,12/05/1982 03:37:15,49.9308,78.8097,,150,,
USA,Underground,12/10/1982 15:20:00,37.08,-116.073,0.413,150,MANTECA,US Yucca Flat
SOV,Underground,12/25/1982 04:23:08,49.7811,78.035,,20,,
SOV,Underground,12/26/1982 03:35:17,50.0683,78.9953,,150,,
USA,Underground,02/11/1983 16:00:00,37.056,-116.016,0.274,20,COALORA,US Yucca Flat
USA,Underground,02/17/1983 17:00:00,37.163,-116.064,0.343,20,CHEEDAM,US Yucca Flat
SOV,Underground,03/11/1983 00:00:00,49.8233,78.0333,,,,
USA,Underground,03/26/1983 20:20:00,37.301,-116.461,0.542,150,CABRA,US Pahute Mesa
SOV,Underground,03/30/1983 04:17:10,49.785,78.0406,,20,,
SOV,Underground,04/12/1983 03:41:08,49.7856,78.0847,,20,,
USA,Underground,04/14/1983 19:05:00,37.073,-116.047,0.533,150,TURQUOISE,US Yucca Flat
FRA,Underground,04/19/1983 18:53:00,-21.83,-138.88,,150,EURYTOS,Mururoa
USA/GBR,Underground,04/22/1983 13:53:00,37.111,-116.023,0.265,20,ARMADA,UK Yucca Flat
FRA,Underground,04/25/1983 17:32:59,-21.83,-138.88,,5,AUTOMEDON,Mururoa
CHN,Underground,05/04/1983 05:00:00,41.7227,88.3653,,1,,CUNE_T
USA,Underground,05/05/1983 15:20:00,37.146,-116.09,0.39,20,CROWDIE,US Yucca Flat
FRA,Underground,05/25/1983 17:31:00,-21.83,-138.88,,150,CINYRAS,Mururoa
USA,Underground,05/26/1983 14:30:00,37.209,-116.206,0.379,20,MINI JADE,Rainier Mesa
USA,Underground,05/26/1983 15:00:00,37.103,-116.007,0.384,20,FAHADA,US Yucca Flat
SOV,Underground,05/30/1983 03:33:47,49.7411,78.1203,,20,,
USA,Underground,06/09/1983 17:10:00,37.158,-116.09,0.32,20,DANABLU,US Yucca Flat
SOV,Underground,06/12/1983 02:36:46,49.925,78.8981,,150,,
FRA,Underground,06/18/1983 17:31:00,-21.83,-138.88,,5,BURISIS,Mururoa
SOV,Underground,06/24/1983 02:56:14,49.7397,78.0358,,20,,
FRA,Underground,06/28/1983 17:46:00,-21.83,-138.88,,20,OXYLOS,Mururoa
SOV,Underground,07/10/1983 04:00:00,51.363,53.306,0.907,15,Lira 1-1,
SOV,Underground,07/10/1983 04:05:00,51.367,53.327,0.917,15,Lira 1-2,
SOV,Underground,07/10/1983 04:10:00,51.38,53.34,0.841,15,Lira 1-3,
FRA,Underground,07/20/1983 20:30:00,-21.83,-138.88,,20,BATTOS,Mururoa
USA,Underground,08/03/1983 13:33:00,37.119,-116.09,0.326,20,LABAN,US Yucca Flat
FRA,Underground,08/04/1983 17:14:00,-21.83,-138.88,,150,CARNABON,Mururoa
USA,Underground,08/11/1983 14:00:00,36.998,-116.004,0.32,20,SABADO,US Yucca Flat
SOV,Underground,08/18/1983 16:10:00,73.3494,54.9798,,150,,Novaya Zemlya
USA,Underground,08/27/1983 14:00:00,37.193,-116.035,0.2,20,JARLSBERG,US Yucca Flat
USA,Underground,09/01/1983 14:00:00,37.273,-116.356,0.624,20,CHANCELLOR,US Pahute Mesa
SOV,Underground,09/11/1983 06:33:13,49.7847,78.0842,,20,,
USA,Underground,09/21/1983 15:00:00,37.21,-116.21,0.405,20,TOMME/MIDNIGHT ZEPHYR,Rainier Mesa
USA,Underground,09/21/1983 16:25:00,37.121,-116.056,0.293,20,BRANCO,US Yucca Flat
USA,Underground,09/21/1983 16:25:00,37.121,-116.056,0.427,20,BRANCO HERKIMER,US Yucca Flat
USA,Underground,09/22/1983 15:00:00,37.106,-116.05,0.532,150,TECHADO,US Yucca Flat
SOV,Underground,09/24/1983 05:00:00,46.783,48.315,1.05,8.5,Vega 4-1,
SOV,Underground,09/24/1983 05:05:00,46.788,48.297,1.05,8.5,Vega 4-2,
SOV,Underground,09/24/1983 05:10:00,46.767,48.31,0.92,8.5,Vega 4-3,
SOV,Underground,09/24/1983 05:15:00,46.749,48.303,1.1,8.5,Vega 4-4,
SOV,Underground,09/24/1983 05:20:00,46.754,48.289,0.95,8.5,Vega 4-5,
SOV,Underground,09/24/1983 05:25:00,46.766,48.274,1.1,8.5,Vega 4-6,
SOV,Underground,09/25/1983 13:10:00,73.3234,54.5468,,150,,Novaya Zemlya
USA,Underground,09/29/1983 15:00:00,37.053,-116.021,0.183,20,NAVATA,US Yucca Flat
SOV,Underground,10/06/1983 01:47:09,49.925,78.7569,,150,,
CHN,Underground,10/06/1983 10:00:00,41.5418,88.7203,,14100,,CUNE_S
SOV,Underground,10/26/1983 01:55:07,49.9125,78.8217,,150,,
SOV,Underground,11/02/1983 04:18:54,49.7792,78.1247,,20,,
SOV,Underground,11/20/1983 03:27:07,50.0508,78.9561,,20,,
SOV,Underground,11/29/1983 02:19:09,49.7586,78.0486,,20,,
SOV,Underground,11/29/1983 02:19:09,49.7303,78.0958,,20,,
FRA,Underground,12/03/1983 16:58:00,-21.83,-138.88,,5,LINOS,Mururoa
FRA,Underground,12/07/1983 17:28:00,-21.83,-138.88,,20,GYGES,Mururoa
USA,Underground,12/09/1983 16:00:00,37.013,-116.047,0.244,20,MUGGINS,US Yucca Flat
USA,Underground,12/16/1983 18:30:00,37.14,-116.073,0.515,150,ROMANO,US Yucca Flat
SOV,Underground,12/26/1983 04:29:09,49.79,78.1092,,20,,
USA,Underground,01/31/1984 15:30:00,37.113,-116.123,0.388,150,GORBEA,US Yucca Flat
USA,Underground,02/15/1984 17:00:00,37.221,-116.182,0.361,20,MIDAS MYTH/MILAGRO,Rainier Mesa
SOV,Underground,02/19/1984 03:57:06,49.9003,78.7436,,150,,
USA,Underground,03/01/1984 17:45:00,37.066,-116.047,0.639,150,TORTUGAS,US Yucca Flat
SOV,Underground,03/07/1984 02:39:09,50.0542,78.9544,,150,,
SOV,Underground,03/29/1984 05:19:11,49.9111,78.9269,,150,,
USA,Underground,03/31/1984 14:30:00,37.146,-116.085,0.32,20,AGRINI,US Yucca Flat
SOV,Underground,04/15/1984 03:17:11,49.7606,78.0892,,150,,
SOV,Underground,04/25/1984 01:09:06,49.9358,78.8506,,150,,
USA/GBR,Underground,05/01/1984 19:05:00,37.106,-116.023,0.566,150,MUNDO,UK Yucca Flat
USA,Underground,05/02/1984 13:50:00,37.198,-116.055,0.21,20,ORKNEY,US Yucca Flat
FRA,Underground,05/08/1984 17:26:00,-21.83,-138.88,,5,DEMOPHON,Mururoa
FRA,Underground,05/12/1984 17:31:00,-21.83,-138.88,,150,MIDAS,Mururoa
USA,Underground,05/16/1984 16:00:00,37.092,-116.094,0.207,20,BELLOW,US Yucca Flat
SOV,Underground,05/26/1984 03:13:15,49.9789,79.0056,,150,,
USA,Underground,05/31/1984 13:04:00,37.103,-116.049,0.6,150,CAPROCK,US Yucca Flat
FRA,Underground,06/12/1984 17:16:00,-21.83,-138.88,,20,ARISTEE,Mururoa
FRA,Underground,06/16/1984 17:44:00,-21.83,-138.88,,150,ECHEMOS,Mururoa
USA,Underground,06/20/1984 15:15:00,37,-116.044,0.381,150,DUORO,US Yucca Flat
USA,Underground,07/12/1984 14:00:00,37.192,-116.035,0.2,20,NORMANNA,US Yucca Flat
SOV,Underground,07/14/1984 01:09:13,49.9094,78.8772,,150,,
SOV,Underground,07/21/1984 03:00:00,51.358,53.319,0.846,15,Lira 2-1,
SOV,Underground,07/21/1984 03:05:00,51.371,53.337,0.955,15,Lira 2-2,
SOV,Underground,07/21/1984 03:10:00,51.391,53.351,0.844,15,Lira 2-3,
USA,Underground,07/25/1984 15:30:00,37.268,-116.412,0.64,150,KAPPELI,US Pahute Mesa
USA,Underground,08/02/1984 15:00:00,37.017,-116.009,0.334,20,CORREO,US Yucca Flat
SOV,Underground,08/11/1984 19:00:00,65.05,55.1,0.759,8.5,Quartz-2,
SOV,Underground,08/25/1984 19:00:00,61.9,72.1,0.726,8.5,Quartz-3,
SOV,Underground,08/26/1984 03:30:00,73.326,54.763,,20,,Novaya Zemlya
SOV,Underground,08/27/1984 06:00:00,67.75,33,0.175,1.7,Dnepr-2-a,
SOV,Underground,08/27/1984 06:00:00,67.75,33,0.175,1.7,Dnepr-2-b,
SOV,Underground,08/28/1984 03:00:00,60.3,57.1,2.065,3.2,Hellum 2-1,
SOV,Underground,08/28/1984 03:05:00,60.7,57.5,2.075,3.2,Hellum 2-2,
USA,Underground,08/30/1984 14:45:00,37.144,-116.126,0.314,20,WEXFORD,US Yucca Flat
USA,Underground,08/30/1984 14:45:00,37.09,-116,0.365,20,DOLCETTO,US Yucca Flat
SOV,Underground,09/09/1984 02:59:09,49.8044,78.0875,,20,,
USA,Underground,09/13/1984 14:00:00,37.087,-116.072,0.483,150,BRETON,US Yucca Flat
SOV,Underground,09/17/1984 21:00:00,55.834,87.256,0.557,10,Quartz-4,
USA,Underground,10/02/1984 18:14:00,37.085,-116.054,0.35,20,VERMEJO,US Yucca Flat
CHN,Underground,10/03/1984 06:00:00,41.5709,88.7269,,970,,CUNE_S
SOV,Underground,10/18/1984 04:57:08,49.7294,78.0864,,20,,
SOV,Underground,10/25/1984 06:30:00,73.3504,54.9958,,150,,Novaya Zemlya
SOV,Underground,10/27/1984 01:50:13,49.9347,78.9281,,150,,
SOV,Underground,10/27/1984 06:00:00,46.9,48.15,1,3.2,Vega 5-1,
SOV,Underground,10/27/1984 06:05:00,46.95,48.1,1,3.2,Vega 5-2,
FRA,Underground,10/27/1984 17:16:00,-21.83,-138.88,,20,MACHAON,Mururoa
FRA,Underground,11/02/1984 20:45:00,-21.83,-138.88,,150,ACASTE,Mururoa
USA,Underground,11/10/1984 16:40:00,37,-116.018,0.372,20,V ILLITA,US Yucca Flat
SOV,Underground,11/23/1984 03:55:08,49.8125,78.0594,,20,,
FRA,Underground,12/01/1984 16:51:00,-21.83,-138.88,,5,MILETOS,Mururoa
SOV,Underground,12/02/1984 03:19:09,50.0097,79.0075,,150,,
FRA,Underground,12/06/1984 17:29:00,-21.83,-138.88,,150,MEMNON,Mururoa
USA/GBR,Underground,12/09/1984 19:40:00,37.27,-116.498,0.546,150,EGMONT,UK Pahute Mesa
USA,Underground,12/15/1984 14:45:00,37.281,-116.306,0.64,150,TIERRA,US Pahute Mesa
SOV,Underground,12/16/1984 03:55:05,49.9458,78.8086,,150,,
CHN,Underground,12/19/1984 06:00:01,41.7167,88.3981,,150,,CUNE_T
USA,Underground,12/20/1984 16:20:00,37.012,-116.046,0.244,20,MINERO,US Yucca Flat
SOV,Underground,12/28/1984 03:50:13,49.8803,78.7039,,150,,
SOV,Underground,02/10/1985 03:27:10,49.8992,78.7806,,150,,
USA,Underground,03/15/1985 16:31:00,37.058,-116.046,0.426,150,VAUGHN,US Yucca Flat
USA,Underground,03/23/1985 18:30:00,37.18,-116.09,0.515,150,COTTAGE,US Yucca Flat
USA,Underground,04/02/1985 20:00:00,37.095,-116.033,0.64,150,HERMOSA,US Yucca Flat
USA,Underground,04/06/1985 23:15:00,37.201,-116.208,0.389,20,MISTY RAIN,Rainier Mesa
SOV,Underground,04/25/1985 00:57:09,49.9267,78.8808,,150,,
FRA,Underground,04/30/1985 17:29:01,-21.83,-138.88,,20,CERCYON,Mururoa
USA,Underground,05/02/1985 15:20:00,37.253,-116.326,0.66,150,TOWANDA,US Pahute Mesa
FRA,Underground,05/08/1985 20:28:00,-21.83,-138.88,,150,NISOS,Mururoa
FRA,Underground,06/03/1985 17:30:01,-21.83,-138.88,,20,TALAOS,Mururoa
FRA,Underground,06/07/1985 17:40:00,-21.83,-138.88,,20,ERGINOS,Mururoa
USA,Underground,06/12/1985 15:15:00,37.248,-116.49,0.608,150,SALUT,US Pahute Mesa
USA,Underground,06/12/1985 17:30:00,37.088,-116.085,0.293,20,VILLE,US Yucca Flat
SOV,Underground,06/15/1985 00:57:03,49.9086,78.8428,,150,,
SOV,Underground,06/18/1985 04:00:00,60.6,72.7,2.86,2.5,Benzene,
USA,Underground,06/26/1985 18:03:00,37.124,-116.123,0.381,20,MARIBO,US Yucca Flat
SOV,Underground,06/30/1985 02:39:05,49.8644,78.6686,,150,,
SOV,Underground,07/11/1985 02:57:02,49.7506,78.0492,,20,,
SOV,Underground,07/18/1985 21:15:00,65.994,41.038,0.772,8.5,Agate,
SOV,Underground,07/19/1985 04:00:08,49.8011,78.0686,,20,,
SOV,Underground,07/20/1985 00:53:17,49.9483,78.7858,,150,,
SOV,Underground,07/25/1985 03:11:09,49.8192,78.1494,,20,,
USA,Underground,07/25/1985 14:00:00,37.297,-116.439,0.597,150,SERENA,US Pahute Mesa
USA,Underground,08/14/1985 13:00:00,37.111,-116.015,0.183,20,CEBRERO,US Yucca Flat
USA,Underground,08/17/1985 16:25:00,37.002,-116.044,0.332,20,CHAMITA,US Yucca Flat
USA,Underground,09/27/1985 14:15:00,37.09,-116.003,0.365,20,PONIL,US Yucca Flat
USA,Underground,10/09/1985 21:40:00,37.209,-116.206,0.371,20,MILL YARD,Rainier Mesa
USA,Underground,10/09/1985 23:20:00,37.21,-116.211,0.404,20,DIAMOND BEECH,Rainier Mesa
USA,Underground,10/16/1985 21:35:00,37.11,-116.122,0.415,150,ROQUEFORT,US Yucca Flat
FRA,Underground,10/24/1985 17:50:00,-21.83,-138.88,0.7,5,HERO,Mururoa
FRA,Underground,10/26/1985 16:35:00,-21.83,-138.88,,150,CODROS,Mururoa
USA,Underground,10/30/1985 16:00:00,37.051,-116.037,0.196,20,ABO,US Yucca Flat
FRA,Underground,11/24/1985 16:01:01,-21.83,-138.88,,20,ZETES,Mururoa
FRA,Underground,11/26/1985 17:42:00,-21.83,-138.88,,150,MEGAREE,Mururoa
USA/GBR,Underground,12/05/1985 15:00:00,37.053,-116.046,0.579,150,KINIBITO,UK Yucca Flat
USA,Underground,12/28/1985 19:01:00,37.238,-116.474,0.549,150,GOLDSTONE,US Pahute Mesa
USA,Underground,03/22/1986 16:15:00,37.083,-116.067,0.61,29,GLENCOE,US Yucca Flat
USA,Underground,04/10/1986 14:08:30,37.218,-116.184,0.394,20,MIGHTY OAK,Rainier Mesa
USA,Underground,04/20/1986 15:12:30,37.012,-116.047,0.259,20,MOGOLLON,US Yucca Flat
USA,Underground,04/22/1986 14:30:00,37.264,-116.441,0.609,150,JEFFERSON,US Pahute Mesa
FRA,Underground,04/26/1986 17:02:01,-21.83,-138.88,,20,HYLLOS,Mururoa
FRA,Underground,05/06/1986 16:58:00,-21.83,-138.88,,5,CETO,Mururoa
USA,Underground,05/21/1986 13:59:00,37.125,-116.061,0.48,,PANAMINT,US Yucca Flat
FRA,Underground,05/27/1986 17:15:00,-21.83,-138.88,,20,STHENELOS,Mururoa
FRA,Underground,05/30/1986 17:25:00,-21.83,-138.88,,150,GALATEE,Mururoa
USA,Underground,06/05/1986 15:04:00,37.098,-116.016,0.518,150,TAJO,US Yucca Flat
USA/GBR,Underground,06/25/1986 20:27:45,37.265,-116.5,0.549,150,DARWIN,UK Pahute Mesa
USA,Underground,07/17/1986 21:00:00,37.279,-116.356,0.627,119,CYBAR,US Pahute Mesa
USA,Underground,07/24/1986 15:05:00,37.143,-116.072,0.381,20,CORNUCOPIA,US Yucca Flat
USA,Underground,09/04/1986 16:09:00,37.24,-116.369,0.487,20,GALVESTON,US Pahute Mesa
USA,Underground,09/11/1986 14:57:00,37.069,-116.051,0.503,20,ALEMAN,US Yucca Flat
USA,Underground,09/30/1986 22:30:00,37.3,-116.308,0.616,150,LABQUARK,US Pahute Mesa
USA,Underground,10/16/1986 19:25:00,37.22,-116.463,0.605,150,BELMONT,US Pahute Mesa
FRA,Underground,11/10/1986 16:58:00,-21.83,-138.88,,5,HESIONE,Mururoa
FRA,Underground,11/12/1986 17:02:00,-21.83,-138.88,,20,NAUPLIOS,Mururoa
USA,Underground,11/14/1986 16:00:00,37.1,-116.049,0.593,150,GASCON,US Yucca Flat
FRA,Underground,12/06/1986 17:10:00,-21.83,-138.88,,5,PENELEOS,Mururoa
FRA,Underground,12/10/1986 17:15:00,-21.83,-138.88,,150,CIRCE,Mururoa
USA,Underground,12/13/1986 17:50:05,37.263,-116.413,0.635,150,BODIE,US Pahute Mesa
USA,Underground,02/03/1987 15:20:00,37.181,-116.049,0.186,20,HAZEBROOK EMERALD (GREEN),US Yucca Flat
USA,Underground,02/03/1987 15:20:00,37.181,-116.049,0.226,20,HAZEBROOK CHECKER BERRY (RED),US Yucca Flat
USA,Underground,02/03/1987 15:20:00,37.181,-116.049,0.262,20,HAZEBROOK APRICOT (ORANGE),US Yucca Flat
USA,Underground,02/11/1987 16:45:00,37.011,-116.046,0.298,20,TORNERO,US Yucca Flat
SOV,Underground,02/26/1987 04:58:24,49.8342,78.0811,,20,,
SOV,Underground,03/12/1987 01:57:20,49.9358,78.8261,,20,,
USA,Underground,03/18/1987 18:28:00,37.21,-116.209,0.399,20,MIDDLE NOTE,Rainier Mesa
SOV,Underground,04/03/1987 01:17:10,49.9181,78.7803,,150,,
SOV,Underground,04/03/1987 01:17:12,49.7539,78.1144,,20,,
SOV,Underground,04/17/1987 01:03:07,49.8831,78.6708,,20,,
USA,Underground,04/18/1987 13:40:00,37.248,-116.51,0.544,150,DELAMAR,US Pahute Mesa
SOV,Underground,04/19/1987 04:00:00,60.6,57.2,2.015,3.2,Helium 3-1,
SOV,Underground,04/19/1987 04:05:00,60.8,57.5,2.055,3.2,Helium 3-2,
USA,Underground,04/22/1987 15:00:00,36.983,-116.005,0.32,20,PRESIDIO,US Yucca Flat
USA,Underground,04/30/1987 13:30:00,37.233,-116.424,0.625,150,HARDIN,US Pahute Mesa
FRA,Underground,05/05/1987 16:58:01,-21.83,-138.88,,20,JOCASTE,Mururoa
SOV,Underground,05/06/1987 04:02:08,49.7758,78.0122,,20,,
FRA,Underground,05/20/1987 17:05:00,-21.83,-138.88,,150,LYCOMEDE,Mururoa
CHN,Underground,06/05/1987 05:00:01,41.5541,88.7408,,250,,CUNE_S
SOV,Underground,06/06/1987 02:37:09,49.8367,78.0617,,20,,
FRA,Underground,06/06/1987 18:00:01,-21.83,-138.88,,20,DIRCE,Mururoa
USA,Underground,06/18/1987 15:20:00,37.194,-116.036,0.203,20,BRIE,US Yucca Flat
SOV,Underground,06/20/1987 00:53:07,49.9367,78.7464,,20,,
USA,Underground,06/20/1987 16:00:00,37.22,-116.179,0.321,20,MISSION GHOST,Rainier Mesa
FRA,Underground,06/21/1987 17:55:00,-21.83,-138.88,,150,IPHITOS,Mururoa
USA,Underground,06/30/1987 16:05:00,36.999,-116.044,0.32,20,PANCHUELA,US Yucca Flat
SOV,Underground,07/07/1987 00:00:00,61.5,112.85,1.502,15,Neva 2-1,
USA/GBR,Underground,07/16/1987 19:00:00,37.104,-116.024,0.487,150,MIDLAND,UK Yucca Flat
SOV,Underground,07/17/1987 01:17:09,49.7758,78.0197,,150,,
SOV,Underground,07/24/1987 02:00:00,61.45,112.8,1.515,15,Neva 2-2,
SOV,Underground,08/02/1987 00:58:09,49.8806,78.8747,,150,,
SOV,Underground,08/02/1987 02:00:02,73.3393,54.5917,,150,,Novaya Zemlya
SOV,Underground,08/12/1987 01:30:00,61.45,112.8,0.815,3.2,Neva 2-3,
USA,Underground,08/13/1987 14:00:00,37.061,-116.046,0.639,150,TAHOKA,US Yucca Flat
SOV,Underground,09/18/1987 02:32:10,49.8044,78.0875,,20,,
USA,Underground,09/24/1987 15:00:00,37.228,-116.376,0.614,150,LOCKNEY,US Pahute Mesa
SOV,Underground,10/03/1987 15:15:00,47.6,56.2,1.002,8.5,Batholith-2,
SOV,Underground,10/16/1987 06:06:07,49.7297,78.0867,,20,,
USA,Underground,10/23/1987 16:00:00,37.142,-116.08,0.542,150,BORATE,US Yucca Flat
FRA,Underground,10/23/1987 16:50:00,-21.83,-138.88,,150,HELENOS,Mururoa
FRA,Underground,11/05/1987 17:30:00,-21.83,-138.88,,20,PASIPHAE,Mururoa
SOV,Underground,11/15/1987 03:31:09,49.8986,78.7581,,150,,
FRA,Underground,11/19/1987 16:31:00,-21.83,-138.88,,150,PELEE,Mururoa
FRA,Underground,11/29/1987 17:59:00,-21.83,-138.88,,20,DANAE,Mururoa
USA,Underground,12/01/1987 16:30:00,36.996,-116.005,0.183,20,WACO,US Yucca Flat
USA,Underground,12/02/1987 16:30:00,37.235,-116.164,0.271,20,MISSION CYBER,Rainier Mesa
SOV,Underground,12/13/1987 03:21:07,49.9614,78.7933,,150,,
SOV,Underground,12/20/1987 02:55:09,49.7758,78.0122,,20,,
SOV,Underground,12/27/1987 03:05:07,49.8794,78.7931,,150,,
SOV,Underground,02/06/1988 04:19:09,49.7758,78.0197,,20,,
SOV,Underground,02/13/1988 03:05:08,49.9322,78.8681,,150,,
USA,Underground,02/15/1988 18:10:00,37.314,-116.472,0.542,150,KERNVILLE,US Pahute Mesa
SOV,Underground,04/03/1988 01:33:08,49.9069,78.9064,,150,,
USA,Underground,04/07/1988 17:15:00,37.013,-116.045,0.245,20,ABILENE,US Yucca Flat
SOV,Underground,04/22/1988 09:30:09,49.7903,78.1069,,20,,
SOV,Underground,05/04/1988 00:57:09,49.9494,78.7503,,150,,
SOV,Underground,05/07/1988 22:50:00,73.3094,54.5588,,150,,Novaya Zemlya
FRA,Underground,05/11/1988 17:00:00,-21.83,-138.88,,150,NELEE,Mururoa
USA,Underground,05/13/1988 15:35:00,37.124,-116.073,0.463,150,SCHELLBOURNE,US Yucca Flat
USA,Underground,05/21/1988 22:30:00,37.032,-115.988,0.351,150,LAREDO,US Yucca Flat
FRA,Underground,05/25/1988 17:01:00,-21.83,-138.88,,150,NIOBE,Mururoa
USA,Underground,06/02/1988 13:00:00,37.26,-116.442,0.62,150,COMSTOCK,US Pahute Mesa
SOV,Underground,06/14/1988 02:27:09,50.0189,78.9606,,20,,
FRA,Underground,06/16/1988 17:15:00,-21.83,-138.88,,5,ANTIGONE,Mururoa
USA,Underground,06/22/1988 14:00:00,37.166,-116.073,0.207,150,RHYOLITE,US Yucca Flat
USA,Underground,06/22/1988 14:00:00,37.166,-116.073,0.238,150,NIGHTINGALE,US Yucca Flat
FRA,Underground,06/23/1988 17:31:00,-21.83,-138.88,,20,DEJANIRE,Mururoa
USA,Underground,07/07/1988 15:05:30,37.252,-116.378,0.622,150,ALAMO,US Pahute Mesa
USA,Underground,08/17/1988 17:00:00,37.297,-116.307,0.616,150,KEARSARGE,US Pahute Mesa
SOV,Underground,08/22/1988 16:20:00,66.28,78.491,0.829,15,Ruby-2,
USA,Underground,08/23/1988 18:30:00,36.989,-116.019,0.29,20,HARLINGEN B,US Yucca Flat
USA,Underground,08/23/1988 18:30:00,36.991,-116.019,0.29,20,HARLINGEN A,US Yucca Flat
USA,Underground,08/30/1988 18:00:00,37.086,-116.069,0.489,150,BULLFROG,US Yucca Flat
SOV,Underground,09/06/1988 16:20:00,61.361,48.092,0.82,8.5,Ruby-1,
SOV,Underground,09/14/1988 04:00:00,49.8778,78.8231,,150,,
CHN,Underground,09/29/1988 07:00:00,41.725,88.3588,,20,,CUNE_T
USA,Underground,10/13/1988 14:00:00,37.089,-116.05,0.64,150,DALHART,US Yucca Flat
SOV,Underground,10/18/1988 03:40:09,49.78,78.0172,,20,,
FRA,Underground,10/25/1988 17:00:00,-21.83,-138.88,,5,ACRISIOS,Mururoa
FRA,Underground,11/05/1988 16:30:00,-21.83,-138.88,,150,THRASYMEDES,Mururoa
USA,Underground,11/09/1988 20:15:00,36.989,-116.022,0.29,20,MONAHANS B,US Yucca Flat
USA,Underground,11/09/1988 20:15:00,36.991,-116.022,0.29,20,MONAHANS A,US Yucca Flat
SOV,Underground,11/12/1988 03:30:06,50.0467,78.9689,,20,,
SOV,Underground,11/23/1988 03:57:09,49.7794,78.0372,,20,,
FRA,Underground,11/23/1988 17:01:00,-21.83,-138.88,,150,PHERES,Mururoa
FRA,Underground,11/30/1988 17:55:00,-22.24,-138.74,,150,CYCNOS,Fangataufa
SOV,Underground,12/04/1988 05:19:55,73.3614,55.0068,,150,,Novaya Zemlya
USA,Underground,12/09/1988 15:15:00,37.175,-116.093,0.369,20,KAWICH WHITE,US Yucca Flat
USA,Underground,12/09/1988 15:15:00,37.175,-116.093,0.369,20,KAWICH BLUE,US Yucca Flat
USA,Underground,12/10/1988 20:30:00,37.199,-116.21,0.4,150,MISTY ECHO,Rainier Mesa
SOV,Underground,12/17/1988 04:18:09,49.8797,78.9236,,150,,
SOV,Underground,12/28/1988 05:28:10,49.8011,78.0686,,20,,
SOV,Underground,01/22/1989 03:57:09,49.9394,78.8194,,150,,
USA,Underground,02/10/1989 20:06:00,37.077,-116.001,0.503,150,TEXARKANA,US Yucca Flat
SOV,Underground,02/12/1989 04:15:09,49.9186,78.7111,,150,,
SOV,Underground,02/17/1989 04:01:09,49.8278,78.0597,,20,,
USA,Underground,02/24/1989 16:15:00,37.128,-116.123,0.37,20,KAWICH RED,US Yucca Flat
USA,Underground,02/24/1989 16:15:00,37.128,-116.123,0.431,20,KAWICH BLACK,US Yucca Flat
USA,Underground,03/09/1989 14:05:00,37.143,-116.068,0.5,150,INGOT,US Yucca Flat
FRA,Underground,05/11/1989 16:45:01,-21.83,-138.88,,20,EPEIOS,Mururoa
USA,Underground,05/15/1989 13:10:00,37.108,-116.122,0.404,20,PALISADE 3,US Yucca Flat
USA,Underground,05/15/1989 13:10:00,37.108,-116.122,0.39,20,PALISADE 2,US Yucca Flat
USA,Underground,05/15/1989 13:10:00,37.108,-116.122,0.335,20,PALISADE I,US Yucca Flat
FRA,Underground,05/20/1989 17:59:00,-21.83,-138.88,,5,TECMESSA,Mururoa
USA,Underground,05/26/1989 18:07:00,37.086,-116.056,0.398,20,TULIA,US Yucca Flat
FRA,Underground,06/03/1989 17:30:00,-21.83,-138.88,,150,NYCTEE,Mururoa
FRA,Underground,06/10/1989 17:30:00,-22.24,-138.74,,150,CYZICOS,Fangataufa
USA,Underground,06/22/1989 21:15:00,37.283,-116.413,0.544,150,CONTACT,US Pahute Mesa
USA,Underground,06/27/1989 15:30:00,37.275,-116.354,0.64,150,AMARILLO,US Pahute Mesa
SOV,Underground,07/08/1989 03:47:00,49.8678,78.7803,,150,,
SOV,Underground,09/02/1989 04:17:00,50.0094,78.9856,,20,,
USA,Underground,09/14/1989 15:00:00,37.236,-116.164,0.261,20,DISKO ELM,Rainier Mesa
SOV,Underground,10/04/1989 11:30:00,49.7483,78.0094,,20,,
SOV,Underground,10/19/1989 09:50:00,49.9222,78.9083,,150,,
FRA,Underground,10/24/1989 16:30:00,-21.83,-138.88,,150,HYPSIPYLE,Mururoa
USA,Underground,10/31/1989 15:30:00,37.263,-116.492,0.564,150,HORNITOS,US Pahute Mesa
FRA,Underground,10/31/1989 16:57:00,-21.83,-138.88,,20,ERIGONE,Mururoa
USA,Underground,11/15/1989 20:20:00,37.106,-116.014,0.244,20,MULESHOE,US Yucca Flat
FRA,Underground,11/20/1989 17:29:00,-21.83,-138.88,,20,TROS,Mururoa
FRA,Underground,11/27/1989 17:00:00,-22.24,-138.74,,150,LYCOS,Fangataufa
USA/GBR,Underground,12/08/1989 15:00:00,37.231,-116.41,0.601,150,BARNWELL,UK Pahute Mesa
USA,Underground,12/20/1989 22:00:00,37.026,-116.032,0.183,20,WHITEFACE B,US Yucca Flat
USA,Underground,12/20/1989 22:00:00,37.026,-116.032,0.197,20,WHITEFACE A,US Yucca Flat
USA,Underground,03/10/1990 16:00:00,37.112,-116.056,0.469,150,METROPOLIS,US Yucca Flat
USA,Underground,04/06/1990 17:00:00,37.068,-115.993,0.213,20,BOWIE,US Yucca Flat
CHN,Underground,05/26/1990 08:00:00,41.5654,88.7189,,1165,,CUNE_S
